driver,pBrand,pCategory,pDescr,pImgSrc,pModel,pRating,pTitle,pURL,pid,price,rDate,rRating,rText,rTitle,rURL,rUser,rid,sentiConfi,sentiment,siteCode,trigger
 ,Giantex,dryer,"Size:1 Unit
Description:
This Is Our Compact Twin Tub Washing Machine,Which Is Prefer For Doing Laundry In A Compact Environment.As For A Portable Washing Machine,This Washing Machine Will Be Ideal For Dorms, Apartments, Condos, Motor Homes, RV’s, Camping And More.
Notice :When you turn on the water you have to stay by the washer to watch it because it does not stop filling with water by it self!

Feature
-Brand New And High Quality
Ideal For Small Loads And Delicate
-Portable Mini Compact Twin Tub Washing Machine
-Transparent Lid Allows You To See The Wash And Dry
-Easy Operation

Specification
-Color: White And Blue
-Washer Size: Compact
-Voltage Frequency? 110V/60Hz, Motor RPM: 1300
-Rated Washing Capacity? 11 Lbs,Rated Spinner Dryer Capacity? 6.6 Lbs (Half Of The Washing Capacity, You May Spin Twice)
-Washing Power? 300W,Spinner Power? 110W
-Maximum Water Temperature: 54?
-Length Of Inlet Pipe: 43"",Length Of Drain Pipe: 26""
-Overall Size:24.8""X14""X28.35""(LxWxH)",https://images-na.ssl-images-amazon.com/images/I/51V2BYlF4CL._SY355_.jpg,B01ALBMIEI,4.2,Giantex Portable Mini Compact Twin Tub 11lb Washing Machine Washer Spin Dryer,https://www.amazon.com/Giantex-Portable-Compact-Washing-Machine/dp/B01ALBMIEI/ref=sr_1_6?ie=UTF8&qid=1496322362&sr=8-6&keywords=dryer,dryer_Giantex_B01ALBMIEI,$99.99,2017-05-31 00:00:00,5.0,"Its saved me so much time and money now that I don't have to go to a laundry mat or wash things by hand in the tub. I'm able to fit A LOT of clothes into the washer and the spin dryer gets the clothes so dry they are just barely damp coming out, and air dry very quickly. Not only all of this, but its also light weight and easy to move around. The only downside is it doesn't have some sort of adaptor to connect to a sink or utility spout. Other than that, totally exceeds expectations.",but its also light weight and easy to move around,https://www.amazon.com/Giantex-Portable-Compact-Washing-Machine/product-reviews/B01ALBMIEI/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Dolores Portalatin,dryer_Giantex_B01ALBMIEI_Dolores Portalatin_99_488, , ,AM, 
 ,Giantex,dryer,"Size:1 Unit
Description:
This Is Our Compact Twin Tub Washing Machine,Which Is Prefer For Doing Laundry In A Compact Environment.As For A Portable Washing Machine,This Washing Machine Will Be Ideal For Dorms, Apartments, Condos, Motor Homes, RV’s, Camping And More.
Notice :When you turn on the water you have to stay by the washer to watch it because it does not stop filling with water by it self!

Feature
-Brand New And High Quality
Ideal For Small Loads And Delicate
-Portable Mini Compact Twin Tub Washing Machine
-Transparent Lid Allows You To See The Wash And Dry
-Easy Operation

Specification
-Color: White And Blue
-Washer Size: Compact
-Voltage Frequency? 110V/60Hz, Motor RPM: 1300
-Rated Washing Capacity? 11 Lbs,Rated Spinner Dryer Capacity? 6.6 Lbs (Half Of The Washing Capacity, You May Spin Twice)
-Washing Power? 300W,Spinner Power? 110W
-Maximum Water Temperature: 54?
-Length Of Inlet Pipe: 43"",Length Of Drain Pipe: 26""
-Overall Size:24.8""X14""X28.35""(LxWxH)",https://images-na.ssl-images-amazon.com/images/I/51V2BYlF4CL._SY355_.jpg,B01ALBMIEI,4.2,Giantex Portable Mini Compact Twin Tub 11lb Washing Machine Washer Spin Dryer,https://www.amazon.com/Giantex-Portable-Compact-Washing-Machine/dp/B01ALBMIEI/ref=sr_1_6?ie=UTF8&qid=1496322362&sr=8-6&keywords=dryer,dryer_Giantex_B01ALBMIEI,$99.99,2017-05-29 00:00:00,4.0,Although the 1st unit didnt work. Customer service sent out another. Works like a champ!,Works like a champ!,https://www.amazon.com/Giantex-Portable-Compact-Washing-Machine/product-reviews/B01ALBMIEI/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Amazon Customer,dryer_Giantex_B01ALBMIEI_Amazon Customer_15_88, , ,AM, 
 ,Giantex,dryer,"Size:1 Unit
Description:
This Is Our Compact Twin Tub Washing Machine,Which Is Prefer For Doing Laundry In A Compact Environment.As For A Portable Washing Machine,This Washing Machine Will Be Ideal For Dorms, Apartments, Condos, Motor Homes, RV’s, Camping And More.
Notice :When you turn on the water you have to stay by the washer to watch it because it does not stop filling with water by it self!

Feature
-Brand New And High Quality
Ideal For Small Loads And Delicate
-Portable Mini Compact Twin Tub Washing Machine
-Transparent Lid Allows You To See The Wash And Dry
-Easy Operation

Specification
-Color: White And Blue
-Washer Size: Compact
-Voltage Frequency? 110V/60Hz, Motor RPM: 1300
-Rated Washing Capacity? 11 Lbs,Rated Spinner Dryer Capacity? 6.6 Lbs (Half Of The Washing Capacity, You May Spin Twice)
-Washing Power? 300W,Spinner Power? 110W
-Maximum Water Temperature: 54?
-Length Of Inlet Pipe: 43"",Length Of Drain Pipe: 26""
-Overall Size:24.8""X14""X28.35""(LxWxH)",https://images-na.ssl-images-amazon.com/images/I/51V2BYlF4CL._SY355_.jpg,B01ALBMIEI,4.2,Giantex Portable Mini Compact Twin Tub 11lb Washing Machine Washer Spin Dryer,https://www.amazon.com/Giantex-Portable-Compact-Washing-Machine/dp/B01ALBMIEI/ref=sr_1_6?ie=UTF8&qid=1496322362&sr=8-6&keywords=dryer,dryer_Giantex_B01ALBMIEI,$99.99,2017-05-27 00:00:00,5.0,"I've had this product now for almost a year and I have to say I am amazed with it. It cleans my clothes better than anything. I use an oxy laundry detergent but just a dab because you don't want anything too sudsy. I usually use cold to temperate water unless it's socks and undies then I let them wash, sit for 5 mins and wash again. Sparkling white. The washing cycle agitates wonderfully and the spin cycle almost completely dries the clothes. They're barely damp. I turn on my fan and they are dry in a half an hour. I have to put the machine up on a small table that's about the same height as my bathtub because there's no pump to get the water out of the machine, it drains via gravity. I thought about buying a small pool pump but for now it's fine. I've saved 30 dollars a week not going to the laundromat anymore and it's convenient and easy to use. I let it dry after I'm done (keeping the lids open) and I spray it with lysol because I don't want mold to grow on it. Also, keep the lint filter clean after every wash before you rinse so you don't get the fuzz on the clothes in the rinse cycle. I use my long hose hand held shower head to fill it but it has leads for a small hose. My sink would work but it doesn't come apart to attach a hose. I've never had a leak with this item and I did buy a warranty just in case. But so far all is great!!!!! I've recommended this to other people as well.",... a year and I have to say I am amazed with it,https://www.amazon.com/Giantex-Portable-Compact-Washing-Machine/product-reviews/B01ALBMIEI/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,J. McLaughlin,dryer_Giantex_B01ALBMIEI_J. McLaughlin_282_1408, , ,AM, 
 ,Giantex,dryer,"Size:1 Unit
Description:
This Is Our Compact Twin Tub Washing Machine,Which Is Prefer For Doing Laundry In A Compact Environment.As For A Portable Washing Machine,This Washing Machine Will Be Ideal For Dorms, Apartments, Condos, Motor Homes, RV’s, Camping And More.
Notice :When you turn on the water you have to stay by the washer to watch it because it does not stop filling with water by it self!

Feature
-Brand New And High Quality
Ideal For Small Loads And Delicate
-Portable Mini Compact Twin Tub Washing Machine
-Transparent Lid Allows You To See The Wash And Dry
-Easy Operation

Specification
-Color: White And Blue
-Washer Size: Compact
-Voltage Frequency? 110V/60Hz, Motor RPM: 1300
-Rated Washing Capacity? 11 Lbs,Rated Spinner Dryer Capacity? 6.6 Lbs (Half Of The Washing Capacity, You May Spin Twice)
-Washing Power? 300W,Spinner Power? 110W
-Maximum Water Temperature: 54?
-Length Of Inlet Pipe: 43"",Length Of Drain Pipe: 26""
-Overall Size:24.8""X14""X28.35""(LxWxH)",https://images-na.ssl-images-amazon.com/images/I/51V2BYlF4CL._SY355_.jpg,B01ALBMIEI,4.2,Giantex Portable Mini Compact Twin Tub 11lb Washing Machine Washer Spin Dryer,https://www.amazon.com/Giantex-Portable-Compact-Washing-Machine/dp/B01ALBMIEI/ref=sr_1_6?ie=UTF8&qid=1496322362&sr=8-6&keywords=dryer,dryer_Giantex_B01ALBMIEI,$99.99,2017-05-24 00:00:00,5.0,"All college students! You need this!! I was skeptical at first but I've had it now for a few months and this thing works like a charm, the spinner section gets clothes nearly dry, and the washing bin can hold a lot more than I expected. You still can't wash bulky bedding or do huge loads but this has been a life saver living in my small apartment.",I was skeptical at first but I've had it now for a few months and this thing works like a charm,https://www.amazon.com/Giantex-Portable-Compact-Washing-Machine/product-reviews/B01ALBMIEI/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Dakota Morton,dryer_Giantex_B01ALBMIEI_Dakota Morton_68_349, , ,AM, 
 ,Giantex,dryer,"Size:1 Unit
Description:
This Is Our Compact Twin Tub Washing Machine,Which Is Prefer For Doing Laundry In A Compact Environment.As For A Portable Washing Machine,This Washing Machine Will Be Ideal For Dorms, Apartments, Condos, Motor Homes, RV’s, Camping And More.
Notice :When you turn on the water you have to stay by the washer to watch it because it does not stop filling with water by it self!

Feature
-Brand New And High Quality
Ideal For Small Loads And Delicate
-Portable Mini Compact Twin Tub Washing Machine
-Transparent Lid Allows You To See The Wash And Dry
-Easy Operation

Specification
-Color: White And Blue
-Washer Size: Compact
-Voltage Frequency? 110V/60Hz, Motor RPM: 1300
-Rated Washing Capacity? 11 Lbs,Rated Spinner Dryer Capacity? 6.6 Lbs (Half Of The Washing Capacity, You May Spin Twice)
-Washing Power? 300W,Spinner Power? 110W
-Maximum Water Temperature: 54?
-Length Of Inlet Pipe: 43"",Length Of Drain Pipe: 26""
-Overall Size:24.8""X14""X28.35""(LxWxH)",https://images-na.ssl-images-amazon.com/images/I/51V2BYlF4CL._SY355_.jpg,B01ALBMIEI,4.2,Giantex Portable Mini Compact Twin Tub 11lb Washing Machine Washer Spin Dryer,https://www.amazon.com/Giantex-Portable-Compact-Washing-Machine/dp/B01ALBMIEI/ref=sr_1_6?ie=UTF8&qid=1496322362&sr=8-6&keywords=dryer,dryer_Giantex_B01ALBMIEI,$99.99,2017-05-24 00:00:00,2.0,We ordered this a few months ago through Amazon we got it it was dented up hose was broken and screws were missing out of it it seems to work okay but we didn't have time to send it back and waiting for a new one to come because it already takes over a month to get it and we have two little ones. It's hard to get all the soap out of it you even drizzle just a little bit of soap into your clothes and a lot of soap doesn't want to come out seems like you have to rinse and spin them multiple times and even then it might not all come out and that's using about half a teaspoon of soap,Not that great,https://www.amazon.com/Giantex-Portable-Compact-Washing-Machine/product-reviews/B01ALBMIEI/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Lena K Angel,dryer_Giantex_B01ALBMIEI_Lena K Angel_125_586, , ,AM, 
 ,Giantex,dryer,"Size:1 Unit
Description:
This Is Our Compact Twin Tub Washing Machine,Which Is Prefer For Doing Laundry In A Compact Environment.As For A Portable Washing Machine,This Washing Machine Will Be Ideal For Dorms, Apartments, Condos, Motor Homes, RV’s, Camping And More.
Notice :When you turn on the water you have to stay by the washer to watch it because it does not stop filling with water by it self!

Feature
-Brand New And High Quality
Ideal For Small Loads And Delicate
-Portable Mini Compact Twin Tub Washing Machine
-Transparent Lid Allows You To See The Wash And Dry
-Easy Operation

Specification
-Color: White And Blue
-Washer Size: Compact
-Voltage Frequency? 110V/60Hz, Motor RPM: 1300
-Rated Washing Capacity? 11 Lbs,Rated Spinner Dryer Capacity? 6.6 Lbs (Half Of The Washing Capacity, You May Spin Twice)
-Washing Power? 300W,Spinner Power? 110W
-Maximum Water Temperature: 54?
-Length Of Inlet Pipe: 43"",Length Of Drain Pipe: 26""
-Overall Size:24.8""X14""X28.35""(LxWxH)",https://images-na.ssl-images-amazon.com/images/I/51V2BYlF4CL._SY355_.jpg,B01ALBMIEI,4.2,Giantex Portable Mini Compact Twin Tub 11lb Washing Machine Washer Spin Dryer,https://www.amazon.com/Giantex-Portable-Compact-Washing-Machine/dp/B01ALBMIEI/ref=sr_1_6?ie=UTF8&qid=1496322362&sr=8-6&keywords=dryer,dryer_Giantex_B01ALBMIEI,$99.99,2017-05-24 00:00:00,5.0,"This is probably the best purchase I have ever made on Amazon. This little washer packs a mean punch. I love it. I have 2 small children so laundry builds up fast. I am not a fan of laundromats and there is no washer and dryer connection in my apartment. This machine is small, but gets the clothes cleaner than any washer I have ever used. Yes, the hose doesn't fit on any faucet in my apartment.. Lol. But is an easy fix with a quick trip to your local hardware store. I seen someones review on here where they used a turkey baster as a water hose adapter.... That works as well.. Lol. It is well worth the money.. I received the machine clean and in perfect shape. I've done well over 10 loads in one day, with no issues. Only a little soap is needed... and for draining convenience, I suggest you put the machine in the bathtub, if possible. I will be purchasing a mini/portable dryer, so no more laundromat for me (unless I'm washing blankets)... I recommended anyone interested to purchase this product, its so convenient and does an amazing job. If it ever went out, I would buy it again....",Best Purchase Ever!!!!!,https://www.amazon.com/Giantex-Portable-Compact-Washing-Machine/product-reviews/B01ALBMIEI/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Taquia,dryer_Giantex_B01ALBMIEI_Taquia_205_1098, , ,AM, 
 ,Giantex,dryer,"Size:1 Unit
Description:
This Is Our Compact Twin Tub Washing Machine,Which Is Prefer For Doing Laundry In A Compact Environment.As For A Portable Washing Machine,This Washing Machine Will Be Ideal For Dorms, Apartments, Condos, Motor Homes, RV’s, Camping And More.
Notice :When you turn on the water you have to stay by the washer to watch it because it does not stop filling with water by it self!

Feature
-Brand New And High Quality
Ideal For Small Loads And Delicate
-Portable Mini Compact Twin Tub Washing Machine
-Transparent Lid Allows You To See The Wash And Dry
-Easy Operation

Specification
-Color: White And Blue
-Washer Size: Compact
-Voltage Frequency? 110V/60Hz, Motor RPM: 1300
-Rated Washing Capacity? 11 Lbs,Rated Spinner Dryer Capacity? 6.6 Lbs (Half Of The Washing Capacity, You May Spin Twice)
-Washing Power? 300W,Spinner Power? 110W
-Maximum Water Temperature: 54?
-Length Of Inlet Pipe: 43"",Length Of Drain Pipe: 26""
-Overall Size:24.8""X14""X28.35""(LxWxH)",https://images-na.ssl-images-amazon.com/images/I/51V2BYlF4CL._SY355_.jpg,B01ALBMIEI,4.2,Giantex Portable Mini Compact Twin Tub 11lb Washing Machine Washer Spin Dryer,https://www.amazon.com/Giantex-Portable-Compact-Washing-Machine/dp/B01ALBMIEI/ref=sr_1_6?ie=UTF8&qid=1496322362&sr=8-6&keywords=dryer,dryer_Giantex_B01ALBMIEI,$99.99,2017-05-24 00:00:00,5.0,"If you are in a small space, this thing is magical. The washing aspect rocks. The spin cycle gets a lot of the water out. You will need either a clothesline or a small dryer to get completely dry.",Great little washer/spinner,https://www.amazon.com/Giantex-Portable-Compact-Washing-Machine/product-reviews/B01ALBMIEI/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Brie Konrad,dryer_Giantex_B01ALBMIEI_Brie Konrad_39_196, , ,AM, 
 ,Giantex,dryer,"Size:1 Unit
Description:
This Is Our Compact Twin Tub Washing Machine,Which Is Prefer For Doing Laundry In A Compact Environment.As For A Portable Washing Machine,This Washing Machine Will Be Ideal For Dorms, Apartments, Condos, Motor Homes, RV’s, Camping And More.
Notice :When you turn on the water you have to stay by the washer to watch it because it does not stop filling with water by it self!

Feature
-Brand New And High Quality
Ideal For Small Loads And Delicate
-Portable Mini Compact Twin Tub Washing Machine
-Transparent Lid Allows You To See The Wash And Dry
-Easy Operation

Specification
-Color: White And Blue
-Washer Size: Compact
-Voltage Frequency? 110V/60Hz, Motor RPM: 1300
-Rated Washing Capacity? 11 Lbs,Rated Spinner Dryer Capacity? 6.6 Lbs (Half Of The Washing Capacity, You May Spin Twice)
-Washing Power? 300W,Spinner Power? 110W
-Maximum Water Temperature: 54?
-Length Of Inlet Pipe: 43"",Length Of Drain Pipe: 26""
-Overall Size:24.8""X14""X28.35""(LxWxH)",https://images-na.ssl-images-amazon.com/images/I/51V2BYlF4CL._SY355_.jpg,B01ALBMIEI,4.2,Giantex Portable Mini Compact Twin Tub 11lb Washing Machine Washer Spin Dryer,https://www.amazon.com/Giantex-Portable-Compact-Washing-Machine/dp/B01ALBMIEI/ref=sr_1_6?ie=UTF8&qid=1496322362&sr=8-6&keywords=dryer,dryer_Giantex_B01ALBMIEI,$99.99,2017-05-22 00:00:00,5.0,Perfect for my tiny apartment and only used about 2 gallons of water....,genius,https://www.amazon.com/Giantex-Portable-Compact-Washing-Machine/product-reviews/B01ALBMIEI/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,cursid,dryer_Giantex_B01ALBMIEI_cursid_13_72, , ,AM, 
 ,Giantex,dryer,"Size:1 Unit
Description:
This Is Our Compact Twin Tub Washing Machine,Which Is Prefer For Doing Laundry In A Compact Environment.As For A Portable Washing Machine,This Washing Machine Will Be Ideal For Dorms, Apartments, Condos, Motor Homes, RV’s, Camping And More.
Notice :When you turn on the water you have to stay by the washer to watch it because it does not stop filling with water by it self!

Feature
-Brand New And High Quality
Ideal For Small Loads And Delicate
-Portable Mini Compact Twin Tub Washing Machine
-Transparent Lid Allows You To See The Wash And Dry
-Easy Operation

Specification
-Color: White And Blue
-Washer Size: Compact
-Voltage Frequency? 110V/60Hz, Motor RPM: 1300
-Rated Washing Capacity? 11 Lbs,Rated Spinner Dryer Capacity? 6.6 Lbs (Half Of The Washing Capacity, You May Spin Twice)
-Washing Power? 300W,Spinner Power? 110W
-Maximum Water Temperature: 54?
-Length Of Inlet Pipe: 43"",Length Of Drain Pipe: 26""
-Overall Size:24.8""X14""X28.35""(LxWxH)",https://images-na.ssl-images-amazon.com/images/I/51V2BYlF4CL._SY355_.jpg,B01ALBMIEI,4.2,Giantex Portable Mini Compact Twin Tub 11lb Washing Machine Washer Spin Dryer,https://www.amazon.com/Giantex-Portable-Compact-Washing-Machine/dp/B01ALBMIEI/ref=sr_1_6?ie=UTF8&qid=1496322362&sr=8-6&keywords=dryer,dryer_Giantex_B01ALBMIEI,$99.99,2017-05-22 00:00:00,4.0,It would be a 5 star if it was equipped with a center agitator. With the system in it all it does is tangle the clothes so consequently the clothes come out really wrinkled. I realize this would take up some of the inside room for clothes but I don't think that this would take away from the overall performance of the machine. It would be nice if there was a new part that customers could attach themselves.,It would be nice if there was a new part that customers could ...,https://www.amazon.com/Giantex-Portable-Compact-Washing-Machine/product-reviews/B01ALBMIEI/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,JCP,dryer_Giantex_B01ALBMIEI_JCP_78_408, , ,AM, 
 ,#N/A,dryer,"Color:White
The conair 1875 watt dryer is a lightweight and convenient hair styler with an ergonomic handle for comfortable and safe use. with 2 heat and speed settings and a cool shot button, you can lock your favorite styles into place quickly and easily. stay comfortable and safe with the ergonomic handle and its lightweight design. with a convenient settings switch, you can easily interchange settings to customize your hairstyle. for a simple, but powerful hair styler, go with the conair 1875 watt dryer.",https://images-na.ssl-images-amazon.com/images/I/517rdRAK5WL._SY450_.jpg,B001LQY1X4,4.2,Conair 1875 Watt Hair Dryer; White,https://www.amazon.com/Conair-1875-Watt-Dryer-White/dp/B001LQY1X4/ref=sr_1_7_a_it?ie=UTF8&qid=1496322362&sr=8-7&keywords=dryer,dryer__B001LQY1X4,$11.99,2017-05-29 00:00:00,2.0,It will suck your hair up and burn it off if you get it too close to your head. It works well but not worth the risk in my opinion. This was a gift so I didn't purchase it via amazon but someone else did.,Not for long hair,https://www.amazon.com/Conair-1875-Watt-Dryer-White/product-reviews/B001LQY1X4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Samantha,dryer__B001LQY1X4_Samantha_45_204, , ,AM, 
 ,#N/A,dryer,"Color:White
The conair 1875 watt dryer is a lightweight and convenient hair styler with an ergonomic handle for comfortable and safe use. with 2 heat and speed settings and a cool shot button, you can lock your favorite styles into place quickly and easily. stay comfortable and safe with the ergonomic handle and its lightweight design. with a convenient settings switch, you can easily interchange settings to customize your hairstyle. for a simple, but powerful hair styler, go with the conair 1875 watt dryer.",https://images-na.ssl-images-amazon.com/images/I/517rdRAK5WL._SY450_.jpg,B001LQY1X4,4.2,Conair 1875 Watt Hair Dryer; White,https://www.amazon.com/Conair-1875-Watt-Dryer-White/dp/B001LQY1X4/ref=sr_1_7_a_it?ie=UTF8&qid=1496322362&sr=8-7&keywords=dryer,dryer__B001LQY1X4,$11.99,2017-05-29 00:00:00,4.0,"Works well, but it doesn't have a fan-only (no heating) mode.",Four Stars,https://www.amazon.com/Conair-1875-Watt-Dryer-White/product-reviews/B001LQY1X4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Andrea Bernardi,dryer__B001LQY1X4_Andrea Bernardi_11_61, , ,AM, 
 ,#N/A,dryer,"Color:White
The conair 1875 watt dryer is a lightweight and convenient hair styler with an ergonomic handle for comfortable and safe use. with 2 heat and speed settings and a cool shot button, you can lock your favorite styles into place quickly and easily. stay comfortable and safe with the ergonomic handle and its lightweight design. with a convenient settings switch, you can easily interchange settings to customize your hairstyle. for a simple, but powerful hair styler, go with the conair 1875 watt dryer.",https://images-na.ssl-images-amazon.com/images/I/517rdRAK5WL._SY450_.jpg,B001LQY1X4,4.2,Conair 1875 Watt Hair Dryer; White,https://www.amazon.com/Conair-1875-Watt-Dryer-White/dp/B001LQY1X4/ref=sr_1_7_a_it?ie=UTF8&qid=1496322362&sr=8-7&keywords=dryer,dryer__B001LQY1X4,$11.99,2017-05-29 00:00:00,5.0,Simply great. Works as intended.,Five Stars,https://www.amazon.com/Conair-1875-Watt-Dryer-White/product-reviews/B001LQY1X4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Amazon Customer,dryer__B001LQY1X4_Amazon Customer_5_32, , ,AM, 
 ,#N/A,dryer,"Color:White
The conair 1875 watt dryer is a lightweight and convenient hair styler with an ergonomic handle for comfortable and safe use. with 2 heat and speed settings and a cool shot button, you can lock your favorite styles into place quickly and easily. stay comfortable and safe with the ergonomic handle and its lightweight design. with a convenient settings switch, you can easily interchange settings to customize your hairstyle. for a simple, but powerful hair styler, go with the conair 1875 watt dryer.",https://images-na.ssl-images-amazon.com/images/I/517rdRAK5WL._SY450_.jpg,B001LQY1X4,4.2,Conair 1875 Watt Hair Dryer; White,https://www.amazon.com/Conair-1875-Watt-Dryer-White/dp/B001LQY1X4/ref=sr_1_7_a_it?ie=UTF8&qid=1496322362&sr=8-7&keywords=dryer,dryer__B001LQY1X4,$11.99,2017-05-29 00:00:00,5.0,Good little hair dryer.,Five Stars,https://www.amazon.com/Conair-1875-Watt-Dryer-White/product-reviews/B001LQY1X4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,AUDREY L BOYER,dryer__B001LQY1X4_AUDREY L BOYER_4_23, , ,AM, 
 ,#N/A,dryer,"Color:White
The conair 1875 watt dryer is a lightweight and convenient hair styler with an ergonomic handle for comfortable and safe use. with 2 heat and speed settings and a cool shot button, you can lock your favorite styles into place quickly and easily. stay comfortable and safe with the ergonomic handle and its lightweight design. with a convenient settings switch, you can easily interchange settings to customize your hairstyle. for a simple, but powerful hair styler, go with the conair 1875 watt dryer.",https://images-na.ssl-images-amazon.com/images/I/517rdRAK5WL._SY450_.jpg,B001LQY1X4,4.2,Conair 1875 Watt Hair Dryer; White,https://www.amazon.com/Conair-1875-Watt-Dryer-White/dp/B001LQY1X4/ref=sr_1_7_a_it?ie=UTF8&qid=1496322362&sr=8-7&keywords=dryer,dryer__B001LQY1X4,$11.99,2017-05-28 00:00:00,4.0,"The dryer looks good and operates well for the price, about what is to be expected.",Adequate for the price.,https://www.amazon.com/Conair-1875-Watt-Dryer-White/product-reviews/B001LQY1X4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Tom Barrister,dryer__B001LQY1X4_Tom Barrister_16_83, , ,AM, 
 ,#N/A,dryer,"Color:White
The conair 1875 watt dryer is a lightweight and convenient hair styler with an ergonomic handle for comfortable and safe use. with 2 heat and speed settings and a cool shot button, you can lock your favorite styles into place quickly and easily. stay comfortable and safe with the ergonomic handle and its lightweight design. with a convenient settings switch, you can easily interchange settings to customize your hairstyle. for a simple, but powerful hair styler, go with the conair 1875 watt dryer.",https://images-na.ssl-images-amazon.com/images/I/517rdRAK5WL._SY450_.jpg,B001LQY1X4,4.2,Conair 1875 Watt Hair Dryer; White,https://www.amazon.com/Conair-1875-Watt-Dryer-White/dp/B001LQY1X4/ref=sr_1_7_a_it?ie=UTF8&qid=1496322362&sr=8-7&keywords=dryer,dryer__B001LQY1X4,$11.99,2017-05-27 00:00:00,5.0,Great,Five Stars,https://www.amazon.com/Conair-1875-Watt-Dryer-White/product-reviews/B001LQY1X4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Connie Davis,dryer__B001LQY1X4_Connie Davis_1_5, , ,AM, 
 ,#N/A,dryer,"Color:White
The conair 1875 watt dryer is a lightweight and convenient hair styler with an ergonomic handle for comfortable and safe use. with 2 heat and speed settings and a cool shot button, you can lock your favorite styles into place quickly and easily. stay comfortable and safe with the ergonomic handle and its lightweight design. with a convenient settings switch, you can easily interchange settings to customize your hairstyle. for a simple, but powerful hair styler, go with the conair 1875 watt dryer.",https://images-na.ssl-images-amazon.com/images/I/517rdRAK5WL._SY450_.jpg,B001LQY1X4,4.2,Conair 1875 Watt Hair Dryer; White,https://www.amazon.com/Conair-1875-Watt-Dryer-White/dp/B001LQY1X4/ref=sr_1_7_a_it?ie=UTF8&qid=1496322362&sr=8-7&keywords=dryer,dryer__B001LQY1X4,$11.99,2017-05-27 00:00:00,4.0,"What can you say, it's a hair blow dryer, but it works very well, and my wife likes it.",VERY GOOD HAIR DRYER,https://www.amazon.com/Conair-1875-Watt-Dryer-White/product-reviews/B001LQY1X4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,R. Bates,dryer__B001LQY1X4_R. Bates_19_87, , ,AM, 
 ,#N/A,dryer,"Color:White
The conair 1875 watt dryer is a lightweight and convenient hair styler with an ergonomic handle for comfortable and safe use. with 2 heat and speed settings and a cool shot button, you can lock your favorite styles into place quickly and easily. stay comfortable and safe with the ergonomic handle and its lightweight design. with a convenient settings switch, you can easily interchange settings to customize your hairstyle. for a simple, but powerful hair styler, go with the conair 1875 watt dryer.",https://images-na.ssl-images-amazon.com/images/I/517rdRAK5WL._SY450_.jpg,B001LQY1X4,4.2,Conair 1875 Watt Hair Dryer; White,https://www.amazon.com/Conair-1875-Watt-Dryer-White/dp/B001LQY1X4/ref=sr_1_7_a_it?ie=UTF8&qid=1496322362&sr=8-7&keywords=dryer,dryer__B001LQY1X4,$11.99,2017-05-26 00:00:00,5.0,Very happy with blow dryer,Five Stars,https://www.amazon.com/Conair-1875-Watt-Dryer-White/product-reviews/B001LQY1X4/ref=cm_cr_dp_see_all_btm?ie=UTF8&reviewerType=all_reviews&showViewpoints=1&sortBy=recent&pageNumber=1,Karen Campos,dryer__B001LQY1X4_Karen Campos_5_26, , ,AM, 
